trip_id,origin_id,destination_id,mode,distance_km,hour_of_day,day_of_week,is_weekend,is_peak_hour,weather,traffic_level,scheduled_headway_min,passenger_density,upstream_delay_min,actual_travel_time_min,delay_minutes,actual_waiting_time_min,fare_inr,dataset_label
TRIP_013750,METRO_KALOOR,METRO_MG_ROAD,metro,2.27,6,6,1,0,Monsoon Heavy Rain,2,7.0,0.49,0.1,4.2,0.8,4.2,15.0,Demo / Synthetic Data
TRIP_013751,METRO_ALUVA,METRO_EDAPPALLY,metro,8.18,10,1,0,1,Clear,4,7.0,0.75,0.0,15.1,0.0,3.3,28.0,Demo / Synthetic Data
TRIP_013752,ORIGIN_7,DEST_19,metro,8.73,15,2,0,0,Moderate Rain,1,7.0,0.54,0.1,15.9,0.5,3.0,29.2,Demo / Synthetic Data
TRIP_013753,METRO_MG_ROAD,METRO_VYTTILA,metro,4.57,18,4,0,1,Clear,3,7.0,0.76,1.1,9.3,3.0,4.7,20.1,Demo / Synthetic Data
TRIP_013754,METRO_VYTTILA,METRO_THRIPUNITHURA,metro,5.19,11,1,0,0,Clear,1,7.0,0.36,0.1,8.9,0.0,2.4,21.4,Demo / Synthetic Data
TRIP_013755,WATER_VYTTILA,WATER_KAKKANAD,water_metro,9.48,8,2,0,1,Clear,4,15.0,0.71,2.7,30.5,5.2,10.5,30.0,Demo / Synthetic Data
TRIP_013756,ORIGIN_14,DEST_8,metro,11.26,9,3,0,1,Moderate Rain,4,7.0,0.86,0.8,20.8,2.2,4.0,34.8,Demo / Synthetic Data
TRIP_013757,METRO_VYTTILA,METRO_THRIPUNITHURA,metro,5.03,8,2,0,1,Clear,3,7.0,0.63,0.6,8.8,0.5,4.6,21.1,Demo / Synthetic Data
TRIP_013758,WATER_HIGH_COURT,WATER_FORT_KOCHI,water_metro,4.18,20,0,0,1,Clear,3,15.0,0.73,1.7,13.5,3.7,9.7,20.0,Demo / Synthetic Data
TRIP_013759,METRO_EDAPPALLY,METRO_KALOOR,metro,4.19,13,2,0,0,Clear,3,7.0,0.28,0.0,7.4,0.7,3.3,19.2,Demo / Synthetic Data
TRIP_013760,BUS_VYTTILA_HUB_BAY1,BUS_KAKKANAD_CIVIL,feeder_bus,6.8,20,4,0,1,Clear,4,12.0,0.68,9.9,28.7,19.3,11.6,22.2,Demo / Synthetic Data
TRIP_013761,ORIGIN_17,DEST_2,water_metro,6.18,7,5,1,0,Clear,1,15.0,0.28,0.0,18.6,0.5,8.0,30.0,Demo / Synthetic Data
TRIP_013762,METRO_MG_ROAD,WATER_HIGH_COURT,feeder_bus,1.12,8,1,0,1,Clear,2,12.0,0.69,4.4,7.3,8.6,8.7,12.0,Demo / Synthetic Data
TRIP_013763,WATER_FORT_KOCHI,BUS_FORT_KOCHI_STAND,walking,0.26,14,1,0,0,Moderate Rain,2,0.0,0.57,0.0,3.8,0.0,0.0,0.0,Demo / Synthetic Data
TRIP_013764,WATER_HIGH_COURT,WATER_VYPIN,water_metro,3.79,17,1,0,1,Monsoon Heavy Rain,4,15.0,0.98,2.6,13.6,5.0,9.1,20.0,Demo / Synthetic Data
TRIP_013765,WATER_VYTTILA,WATER_KAKKANAD,water_metro,9.31,18,4,0,1,Moderate Rain,3,15.0,0.85,2.0,29.4,4.1,8.5,30.0,Demo / Synthetic Data
TRIP_013766,WATER_HIGH_COURT,WATER_FORT_KOCHI,water_metro,4.31,11,5,1,0,Clear,1,15.0,0.36,1.3,13.9,2.6,7.5,20.0,Demo / Synthetic Data
TRIP_013767,WATER_HIGH_COURT,WATER_FORT_KOCHI,water_metro,4.21,7,0,0,0,Clear,1,15.0,0.2,0.0,12.6,0.0,6.4,20.0,Demo / Synthetic Data
TRIP_013768,ORIGIN_15,DEST_3,water_metro,10.31,23,3,0,0,Moderate Rain,1,15.0,0.5,0.9,31.9,1.6,7.6,30.0,Demo / Synthetic Data
TRIP_013769,WATER_HIGH_COURT,WATER_FORT_KOCHI,water_metro,4.38,22,0,0,0,Moderate Rain,1,15.0,0.58,1.0,13.5,2.4,7.6,20.0,Demo / Synthetic Data
TRIP_013770,METRO_EDAPPALLY,BUS_AMRITA_HOSPITAL,feeder_bus,1.8,15,1,0,0,Clear,1,12.0,0.28,0.4,6.0,0.7,5.6,13.2,Demo / Synthetic Data
TRIP_013771,WATER_FORT_KOCHI,BUS_FORT_KOCHI_STAND,walking,0.37,20,3,0,1,Clear,4,0.0,0.62,0.1,4.7,0.0,0.0,0.0,Demo / Synthetic Data
TRIP_013772,WATER_HIGH_COURT,WATER_VYPIN,water_metro,3.82,17,0,0,1,Moderate Rain,2,15.0,0.89,2.3,13.7,4.7,8.2,20.0,Demo / Synthetic Data
TRIP_013773,ORIGIN_11,DEST_14,metro,10.61,14,0,0,0,Clear,1,7.0,0.27,0.0,19.0,0.7,4.9,33.3,Demo / Synthetic Data
TRIP_013774,ORIGIN_1,DEST_20,metro,7.21,22,3,0,0,Clear,1,7.0,0.21,0.0,12.4,0.0,3.9,25.9,Demo / Synthetic Data
TRIP_013775,METRO_KALOOR,METRO_MG_ROAD,metro,2.02,16,0,0,0,Clear,2,7.0,0.38,0.0,3.0,0.0,1.9,14.4,Demo / Synthetic Data
TRIP_013776,WATER_FORT_KOCHI,BUS_FORT_KOCHI_STAND,walking,0.45,18,3,0,1,Clear,3,0.0,0.78,0.0,5.6,0.0,0.0,0.0,Demo / Synthetic Data
TRIP_013777,ORIGIN_19,DEST_19,feeder_bus,11.9,23,1,0,0,Clear,2,12.0,0.33,1.7,38.7,3.3,7.1,31.4,Demo / Synthetic Data
TRIP_013778,METRO_MG_ROAD,METRO_VYTTILA,metro,4.9,23,5,1,0,Clear,1,7.0,0.24,0.4,8.8,0.0,3.3,20.8,Demo / Synthetic Data
TRIP_013779,WATER_SOUTH_CHITTOOR,WATER_CHERANALLOOR,water_metro,2.76,22,6,1,0,Clear,2,15.0,0.3,0.7,8.4,0.6,6.9,20.0,Demo / Synthetic Data
TRIP_013780,ORIGIN_13,DEST_4,auto,5.79,10,1,0,1,Clear,4,2.0,0.72,3.3,17.3,7.3,3.1,94.3,Demo / Synthetic Data
TRIP_013781,ORIGIN_1,DEST_2,metro,1.46,9,2,0,1,Clear,3,7.0,0.61,0.0,3.2,0.4,2.9,13.2,Demo / Synthetic Data
TRIP_013782,METRO_EDAPPALLY,BUS_AMRITA_HOSPITAL,feeder_bus,1.71,8,3,0,1,Clear,3,12.0,0.78,6.8,11.8,14.5,10.8,13.1,Demo / Synthetic Data
TRIP_013783,METRO_EDAPPALLY,BUS_AMRITA_HOSPITAL,feeder_bus,1.85,21,6,1,0,Clear,1,12.0,0.23,0.6,6.2,1.1,6.6,13.3,Demo / Synthetic Data
TRIP_013784,WATER_HIGH_COURT,WATER_FORT_KOCHI,water_metro,4.24,19,1,0,1,Clear,4,15.0,0.65,0.7,12.9,1.7,8.1,20.0,Demo / Synthetic Data
TRIP_013785,WATER_HIGH_COURT,WATER_FORT_KOCHI,water_metro,4.24,10,3,0,1,Clear,3,15.0,0.79,0.9,12.3,1.4,7.1,20.0,Demo / Synthetic Data
TRIP_013786,METRO_VYTTILA,WATER_VYTTILA,walking,0.2,23,4,0,0,Clear,1,0.0,0.21,0.0,2.8,0.0,0.0,0.0,Demo / Synthetic Data
TRIP_013787,BUS_FORT_KOCHI_STAND,BUS_MATTANCHERRY_BAZAAR,feeder_bus,1.74,21,3,0,0,Clear,3,12.0,0.27,4.5,9.2,9.5,8.7,13.1,Demo / Synthetic Data
TRIP_013788,WATER_FORT_KOCHI,BUS_FORT_KOCHI_STAND,walking,0.37,16,6,1,0,Clear,1,0.0,0.35,0.5,5.0,0.0,0.0,0.0,Demo / Synthetic Data
TRIP_013789,WATER_VYTTILA,WATER_KAKKANAD,water_metro,9.46,11,0,0,0,Clear,3,15.0,0.31,0.0,28.8,0.2,9.0,30.0,Demo / Synthetic Data
TRIP_013790,WATER_HIGH_COURT,WATER_VYPIN,water_metro,3.8,7,0,0,0,Clear,1,15.0,0.26,0.2,11.6,0.4,7.4,20.0,Demo / Synthetic Data
TRIP_013791,BUS_VYTTILA_HUB_BAY1,BUS_KAKKANAD_CIVIL,feeder_bus,6.95,16,6,1,0,Moderate Rain,3,12.0,0.58,4.4,25.1,7.7,9.6,22.5,Demo / Synthetic Data
TRIP_013792,METRO_KALOOR,METRO_MG_ROAD,metro,2.18,14,5,1,0,Clear,3,7.0,0.38,1.7,5.6,3.3,4.3,14.8,Demo / Synthetic Data
TRIP_013793,BUS_THOPPUMPADY,METRO_ERNAKULAM_SOUTH,feeder_bus,4.98,11,6,1,0,Clear,2,12.0,0.4,3.3,18.2,6.4,7.6,19.0,Demo / Synthetic Data
TRIP_013794,BUS_VYTTILA_HUB_BAY1,BUS_KAKKANAD_CIVIL,feeder_bus,6.93,16,5,1,0,Moderate Rain,1,12.0,0.47,2.2,23.9,4.7,7.1,22.5,Demo / Synthetic Data
TRIP_013795,WATER_HIGH_COURT,WATER_FORT_KOCHI,water_metro,4.18,7,0,0,0,Monsoon Heavy Rain,1,15.0,0.53,3.0,15.0,4.8,8.0,20.0,Demo / Synthetic Data
TRIP_013796,BUS_THOPPUMPADY,METRO_ERNAKULAM_SOUTH,feeder_bus,5.2,20,0,0,1,Clear,3,12.0,0.63,3.2,18.5,6.2,7.5,19.4,Demo / Synthetic Data
TRIP_013797,WATER_HIGH_COURT,WATER_FORT_KOCHI,water_metro,4.23,6,5,1,0,Monsoon Heavy Rain,2,15.0,0.51,3.0,14.5,5.1,9.2,20.0,Demo / Synthetic Data
TRIP_013798,BUS_THOPPUMPADY,METRO_ERNAKULAM_SOUTH,feeder_bus,5.15,15,4,0,0,Clear,1,12.0,0.34,1.2,17.1,2.0,7.2,19.3,Demo / Synthetic Data
TRIP_013799,WATER_FORT_KOCHI,BUS_FORT_KOCHI_STAND,walking,0.29,22,4,0,0,Clear,1,0.0,0.4,0.2,4.4,0.0,0.0,0.0,Demo / Synthetic Data
TRIP_013800,WATER_FORT_KOCHI,BUS_FORT_KOCHI_STAND,walking,0.4,17,4,0,1,Clear,3,0.0,0.62,0.0,5.1,0.0,0.0,0.0,Demo / Synthetic Data
TRIP_013801,WATER_HIGH_COURT,WATER_FORT_KOCHI,water_metro,4.33,15,6,1,0,Moderate Rain,1,15.0,0.46,1.5,14.1,3.0,9.1,20.0,Demo / Synthetic Data
TRIP_013802,WATER_HIGH_COURT,WATER_FORT_KOCHI,water_metro,4.12,13,1,0,0,Monsoon Heavy Rain,2,15.0,0.56,1.9,14.0,4.6,8.5,20.0,Demo / Synthetic Data
TRIP_013803,WATER_VYTTILA,WATER_KAKKANAD,water_metro,9.47,23,2,0,0,Moderate Rain,1,15.0,0.59,1.3,29.1,1.6,7.5,30.0,Demo / Synthetic Data
TRIP_013804,WATER_HIGH_COURT,WATER_VYPIN,water_metro,3.86,8,1,0,1,Clear,3,15.0,0.64,1.0,12.6,2.0,9.3,20.0,Demo / Synthetic Data
TRIP_013805,WATER_FORT_KOCHI,BUS_FORT_KOCHI_STAND,walking,0.38,18,0,0,1,Moderate Rain,3,0.0,0.81,0.0,5.0,0.0,0.0,0.0,Demo / Synthetic Data
TRIP_013806,METRO_ALUVA,METRO_EDAPPALLY,metro,8.23,21,0,0,0,Clear,2,7.0,0.28,0.0,14.8,0.0,5.2,28.1,Demo / Synthetic Data
TRIP_013807,WATER_VYTTILA,WATER_KAKKANAD,water_metro,9.35,6,5,1,0,Moderate Rain,1,15.0,0.51,2.6,30.2,4.9,8.3,30.0,Demo / Synthetic Data
TRIP_013808,METRO_MG_ROAD,METRO_VYTTILA,metro,4.78,15,0,0,0,Clear,2,7.0,0.32,0.1,9.4,0.3,3.2,20.5,Demo / Synthetic Data
TRIP_013809,WATER_SOUTH_CHITTOOR,WATER_CHERANALLOOR,water_metro,2.61,8,2,0,1,Monsoon Heavy Rain,2,15.0,0.82,3.0,9.8,5.8,9.8,20.0,Demo / Synthetic Data
TRIP_013810,METRO_EDAPPALLY,METRO_KALOOR,metro,4.19,22,2,0,0,Clear,2,7.0,0.32,0.3,7.8,0.0,3.8,19.2,Demo / Synthetic Data
TRIP_013811,METRO_KALOOR,METRO_MG_ROAD,metro,2.46,12,5,1,0,Clear,2,7.0,0.21,0.2,3.5,0.0,3.7,15.4,Demo / Synthetic Data
TRIP_013812,WATER_VYTTILA,WATER_KAKKANAD,water_metro,9.35,10,4,0,1,Clear,3,15.0,0.79,1.7,29.2,2.6,6.8,30.0,Demo / Synthetic Data
TRIP_013813,WATER_HIGH_COURT,WATER_BOLGATTY,water_metro,1.43,18,2,0,1,Clear,3,15.0,0.71,1.7,6.1,2.6,7.1,20.0,Demo / Synthetic Data
TRIP_013814,WATER_HIGH_COURT,WATER_VYPIN,water_metro,3.89,10,6,1,1,Clear,4,15.0,0.72,1.4,13.1,3.4,8.0,20.0,Demo / Synthetic Data
TRIP_013815,BUS_THOPPUMPADY,METRO_ERNAKULAM_SOUTH,feeder_bus,4.93,9,2,0,1,Moderate Rain,4,12.0,0.86,6.1,20.8,12.1,10.5,18.9,Demo / Synthetic Data
TRIP_013816,WATER_HIGH_COURT,WATER_BOLGATTY,water_metro,1.44,23,5,1,0,Moderate Rain,1,15.0,0.55,1.3,4.8,2.5,8.0,20.0,Demo / Synthetic Data
TRIP_013817,ORIGIN_7,DEST_20,auto,3.78,17,0,0,1,Clear,3,2.0,0.63,3.1,11.0,5.7,1.3,64.2,Demo / Synthetic Data
TRIP_013818,METRO_VYTTILA,METRO_THRIPUNITHURA,metro,5.15,13,0,0,0,Clear,2,7.0,0.28,0.2,9.6,0.0,2.8,21.3,Demo / Synthetic Data
TRIP_013819,METRO_KALOOR,METRO_MG_ROAD,metro,2.16,19,2,0,1,Clear,3,7.0,0.67,1.7,5.3,2.4,3.3,14.8,Demo / Synthetic Data
TRIP_013820,WATER_VYTTILA,WATER_KAKKANAD,water_metro,9.42,9,2,0,1,Monsoon Heavy Rain,3,15.0,0.91,2.6,30.1,5.7,8.9,30.0,Demo / Synthetic Data
TRIP_013821,BUS_VYTTILA_HUB_BAY1,BUS_KAKKANAD_CIVIL,feeder_bus,6.8,21,5,1,0,Clear,1,12.0,0.25,1.0,21.9,2.4,9.0,22.2,Demo / Synthetic Data
TRIP_013822,WATER_HIGH_COURT,WATER_VYPIN,water_metro,3.91,19,6,1,1,Moderate Rain,4,15.0,0.94,1.3,12.5,2.6,9.1,20.0,Demo / Synthetic Data
TRIP_013823,BUS_FORT_KOCHI_STAND,BUS_MATTANCHERRY_BAZAAR,feeder_bus,1.82,21,6,1,0,Clear,1,12.0,0.39,0.3,5.8,0.2,6.2,13.3,Demo / Synthetic Data
TRIP_013824,METRO_MG_ROAD,METRO_VYTTILA,metro,4.72,22,5,1,0,Clear,1,7.0,0.4,0.0,8.8,0.2,2.6,20.4,Demo / Synthetic Data
TRIP_013825,WATER_HIGH_COURT,WATER_VYPIN,water_metro,3.64,9,2,0,1,Clear,3,15.0,0.7,0.1,11.6,0.9,8.6,20.0,Demo / Synthetic Data
TRIP_013826,BUS_VYTTILA_HUB_BAY1,BUS_KAKKANAD_CIVIL,feeder_bus,6.83,17,0,0,1,Clear,4,12.0,0.71,8.0,29.3,17.3,10.2,22.3,Demo / Synthetic Data
TRIP_013827,ORIGIN_18,DEST_2,feeder_bus,10.66,20,0,0,1,Clear,3,12.0,0.69,3.8,37.4,8.4,7.5,29.2,Demo / Synthetic Data
TRIP_013828,BUS_THOPPUMPADY,METRO_ERNAKULAM_SOUTH,feeder_bus,5.36,23,5,1,0,Clear,1,12.0,0.34,0.0,16.8,0.3,4.8,19.6,Demo / Synthetic Data
TRIP_013829,BUS_FORT_KOCHI_STAND,BUS_MATTANCHERRY_BAZAAR,feeder_bus,1.88,12,2,0,0,Clear,3,12.0,0.22,4.1,8.4,8.9,7.5,13.4,Demo / Synthetic Data
TRIP_013830,ORIGIN_11,DEST_20,auto,1.67,7,0,0,0,Moderate Rain,3,2.0,0.42,2.4,6.1,4.6,1.1,32.5,Demo / Synthetic Data
TRIP_013831,WATER_HIGH_COURT,WATER_FORT_KOCHI,water_metro,4.28,12,0,0,0,Clear,1,15.0,0.28,0.3,12.9,0.4,8.7,20.0,Demo / Synthetic Data
TRIP_013832,METRO_VYTTILA,METRO_THRIPUNITHURA,metro,5.11,16,1,0,0,Moderate Rain,1,7.0,0.44,0.1,8.9,0.0,4.7,21.2,Demo / Synthetic Data
TRIP_013833,METRO_MG_ROAD,WATER_HIGH_COURT,auto,1.29,5,4,0,0,Clear,2,2.0,0.26,1.5,4.7,2.8,1.6,30.0,Demo / Synthetic Data
TRIP_013834,WATER_SOUTH_CHITTOOR,WATER_CHERANALLOOR,water_metro,2.55,12,3,0,0,Clear,3,15.0,0.26,0.0,7.5,0.1,7.7,20.0,Demo / Synthetic Data
TRIP_013835,METRO_MG_ROAD,WATER_HIGH_COURT,feeder_bus,1.13,22,3,0,0,Clear,3,12.0,0.37,3.8,6.8,7.9,7.5,12.0,Demo / Synthetic Data
TRIP_013836,METRO_MG_ROAD,WATER_HIGH_COURT,feeder_bus,1.2,11,3,0,0,Monsoon Heavy Rain,1,12.0,0.4,3.3,6.7,7.0,8.6,12.2,Demo / Synthetic Data
TRIP_013837,METRO_VYTTILA,METRO_THRIPUNITHURA,metro,5.13,6,5,1,0,Clear,1,7.0,0.31,0.0,8.2,0.1,2.9,21.3,Demo / Synthetic Data
TRIP_013838,WATER_HIGH_COURT,WATER_BOLGATTY,water_metro,1.29,12,1,0,0,Clear,1,15.0,0.3,0.6,4.8,1.3,7.9,20.0,Demo / Synthetic Data
TRIP_013839,WATER_HIGH_COURT,WATER_FORT_KOCHI,water_metro,4.16,10,2,0,1,Clear,3,15.0,0.6,0.9,12.5,0.8,8.7,20.0,Demo / Synthetic Data
TRIP_013840,ORIGIN_14,DEST_9,metro,7.12,19,6,1,1,Clear,3,7.0,0.62,0.2,13.1,0.6,3.8,25.7,Demo / Synthetic Data
TRIP_013841,METRO_KALOOR,METRO_MG_ROAD,metro,2.21,11,1,0,0,Moderate Rain,1,7.0,0.58,0.7,3.2,0.5,3.3,14.9,Demo / Synthetic Data
TRIP_013842,METRO_MG_ROAD,METRO_VYTTILA,metro,4.74,16,0,0,0,Moderate Rain,2,7.0,0.4,0.3,8.9,0.4,3.6,20.4,Demo / Synthetic Data
TRIP_013843,METRO_VYTTILA,WATER_VYTTILA,walking,0.33,12,4,0,0,Moderate Rain,1,0.0,0.43,0.4,4.3,0.0,0.0,0.0,Demo / Synthetic Data
TRIP_013844,WATER_FORT_KOCHI,BUS_FORT_KOCHI_STAND,walking,0.47,14,1,0,0,Clear,1,0.0,0.22,0.4,5.6,0.0,0.0,0.0,Demo / Synthetic Data
TRIP_013845,BUS_FORT_KOCHI_STAND,BUS_MATTANCHERRY_BAZAAR,feeder_bus,1.79,11,0,0,0,Clear,2,12.0,0.2,1.4,7.5,3.0,8.6,13.2,Demo / Synthetic Data
TRIP_013846,WATER_HIGH_COURT,WATER_FORT_KOCHI,water_metro,4.22,5,4,0,0,Moderate Rain,2,15.0,0.41,1.0,13.5,1.7,9.2,20.0,Demo / Synthetic Data
TRIP_013847,ORIGIN_7,DEST_10,water_metro,7.57,23,0,0,0,Clear,2,15.0,0.4,0.5,23.1,2.1,6.5,30.0,Demo / Synthetic Data
TRIP_013848,METRO_MG_ROAD,WATER_HIGH_COURT,feeder_bus,1.06,17,5,1,1,Monsoon Heavy Rain,3,12.0,0.81,6.8,9.0,13.0,10.4,11.9,Demo / Synthetic Data
TRIP_013849,BUS_VYTTILA_HUB_BAY1,BUS_KAKKANAD_CIVIL,feeder_bus,6.72,18,3,0,1,Clear,3,12.0,0.75,4.1,25.0,7.5,9.4,22.1,Demo / Synthetic Data
TRIP_013850,BUS_VYTTILA_HUB_BAY1,BUS_KAKKANAD_CIVIL,feeder_bus,6.54,14,3,0,0,Clear,2,12.0,0.3,1.3,21.2,3.2,7.6,21.8,Demo / Synthetic Data
TRIP_013851,ORIGIN_11,DEST_3,water_metro,8.62,14,2,0,0,Clear,1,15.0,0.38,1.0,26.3,2.0,7.3,30.0,Demo / Synthetic Data
TRIP_013852,METRO_VYTTILA,WATER_VYTTILA,walking,0.31,9,1,0,1,Moderate Rain,4,0.0,0.82,0.4,4.1,0.0,0.0,0.0,Demo / Synthetic Data
TRIP_013853,METRO_EDAPPALLY,BUS_AMRITA_HOSPITAL,feeder_bus,1.81,11,6,1,0,Moderate Rain,1,12.0,0.45,3.9,9.1,8.6,9.2,13.3,Demo / Synthetic Data
TRIP_013854,METRO_EDAPPALLY,BUS_AMRITA_HOSPITAL,feeder_bus,1.72,10,6,1,1,Clear,4,12.0,0.73,4.7,9.4,9.6,8.8,13.1,Demo / Synthetic Data
TRIP_013855,BUS_THOPPUMPADY,METRO_ERNAKULAM_SOUTH,feeder_bus,5.21,23,1,0,0,Clear,3,12.0,0.24,4.2,19.9,8.3,8.6,19.4,Demo / Synthetic Data
TRIP_013856,BUS_FORT_KOCHI_STAND,BUS_MATTANCHERRY_BAZAAR,feeder_bus,1.83,16,3,0,0,Moderate Rain,1,12.0,0.4,0.7,7.0,2.6,6.2,13.3,Demo / Synthetic Data
TRIP_013857,WATER_FORT_KOCHI,BUS_FORT_KOCHI_STAND,walking,0.37,12,5,1,0,Clear,2,0.0,0.29,0.0,4.2,0.0,0.0,0.0,Demo / Synthetic Data
TRIP_013858,WATER_HIGH_COURT,WATER_VYPIN,water_metro,3.73,8,5,1,1,Clear,4,15.0,0.62,0.9,11.2,1.9,9.5,20.0,Demo / Synthetic Data
TRIP_013859,METRO_ALUVA,METRO_EDAPPALLY,metro,8.16,17,2,0,1,Clear,3,7.0,0.73,0.9,14.8,1.3,4.8,28.0,Demo / Synthetic Data
TRIP_013860,BUS_FORT_KOCHI_STAND,BUS_MATTANCHERRY_BAZAAR,feeder_bus,1.81,14,0,0,0,Moderate Rain,1,12.0,0.42,1.5,7.2,2.5,6.7,13.3,Demo / Synthetic Data
TRIP_013861,METRO_KALOOR,METRO_MG_ROAD,metro,2.3,15,2,0,0,Clear,1,7.0,0.32,0.7,4.1,0.6,3.7,15.1,Demo / Synthetic Data
TRIP_013862,WATER_SOUTH_CHITTOOR,WATER_CHERANALLOOR,water_metro,2.63,13,3,0,0,Clear,1,15.0,0.37,0.7,8.0,0.5,7.5,20.0,Demo / Synthetic Data
TRIP_013863,METRO_ALUVA,METRO_EDAPPALLY,metro,8.12,19,2,0,1,Clear,2,7.0,0.6,0.0,14.2,0.3,4.1,27.9,Demo / Synthetic Data
TRIP_013864,BUS_VYTTILA_HUB_BAY1,BUS_KAKKANAD_CIVIL,feeder_bus,6.55,11,1,0,0,Clear,1,12.0,0.39,0.9,21.5,1.9,7.0,21.8,Demo / Synthetic Data
TRIP_013865,METRO_ALUVA,METRO_EDAPPALLY,metro,8.01,11,5,1,0,Clear,1,7.0,0.3,0.5,14.6,0.3,1.6,27.6,Demo / Synthetic Data
TRIP_013866,METRO_MG_ROAD,METRO_VYTTILA,metro,4.83,13,0,0,0,Clear,2,7.0,0.22,0.5,8.2,0.0,3.4,20.6,Demo / Synthetic Data
TRIP_013867,ORIGIN_5,DEST_13,feeder_bus,8.27,17,1,0,1,Clear,2,12.0,0.7,4.5,29.3,8.5,8.5,24.9,Demo / Synthetic Data
TRIP_013868,BUS_FORT_KOCHI_STAND,BUS_MATTANCHERRY_BAZAAR,feeder_bus,1.75,14,1,0,0,Clear,1,12.0,0.37,0.4,5.7,0.9,6.9,13.2,Demo / Synthetic Data
TRIP_013869,METRO_VYTTILA,METRO_THRIPUNITHURA,metro,5.01,7,1,0,0,Clear,1,7.0,0.37,0.1,9.4,0.7,3.4,21.0,Demo / Synthetic Data
TRIP_013870,ORIGIN_9,DEST_11,metro,5.17,14,1,0,0,Clear,1,7.0,0.36,0.0,9.5,0.0,4.0,21.4,Demo / Synthetic Data
TRIP_013871,BUS_FORT_KOCHI_STAND,BUS_MATTANCHERRY_BAZAAR,feeder_bus,1.75,21,5,1,0,Moderate Rain,1,12.0,0.55,1.4,6.6,3.4,6.7,13.2,Demo / Synthetic Data
TRIP_013872,ORIGIN_14,DEST_16,water_metro,6.03,14,3,0,0,Moderate Rain,1,15.0,0.51,1.1,19.3,2.6,7.8,30.0,Demo / Synthetic Data
TRIP_013873,WATER_HIGH_COURT,WATER_VYPIN,water_metro,3.79,17,4,0,1,Moderate Rain,2,15.0,0.94,0.3,12.2,2.3,7.9,20.0,Demo / Synthetic Data
TRIP_013874,WATER_HIGH_COURT,WATER_FORT_KOCHI,water_metro,4.18,5,6,1,0,Clear,1,15.0,0.22,0.3,12.6,0.7,7.1,20.0,Demo / Synthetic Data
TRIP_013875,WATER_HIGH_COURT,WATER_BOLGATTY,water_metro,1.41,11,1,0,0,Clear,1,15.0,0.29,0.3,4.3,0.3,7.0,20.0,Demo / Synthetic Data
TRIP_013876,WATER_FORT_KOCHI,BUS_FORT_KOCHI_STAND,walking,0.31,22,1,0,0,Moderate Rain,2,0.0,0.58,0.0,4.0,0.0,0.0,0.0,Demo / Synthetic Data
TRIP_013877,BUS_THOPPUMPADY,METRO_ERNAKULAM_SOUTH,feeder_bus,5.21,5,1,0,0,Monsoon Heavy Rain,1,12.0,0.57,2.9,18.6,4.6,7.4,19.4,Demo / Synthetic Data
TRIP_013878,BUS_FORT_KOCHI_STAND,BUS_MATTANCHERRY_BAZAAR,feeder_bus,1.67,20,0,0,1,Moderate Rain,4,12.0,0.93,6.4,10.5,12.9,11.4,13.0,Demo / Synthetic Data
TRIP_013879,BUS_VYTTILA_HUB_BAY1,BUS_KAKKANAD_CIVIL,feeder_bus,6.89,7,2,0,0,Moderate Rain,1,12.0,0.42,0.8,22.2,1.9,5.8,22.4,Demo / Synthetic Data
TRIP_013880,ORIGIN_4,DEST_18,feeder_bus,3.76,16,0,0,0,Clear,2,12.0,0.32,1.8,14.7,3.9,7.5,16.8,Demo / Synthetic Data
TRIP_013881,BUS_THOPPUMPADY,METRO_ERNAKULAM_SOUTH,feeder_bus,5.25,16,3,0,0,Clear,1,12.0,0.35,1.4,17.7,1.8,6.0,19.5,Demo / Synthetic Data
TRIP_013882,ORIGIN_2,DEST_7,metro,11.71,22,2,0,0,Clear,1,7.0,0.3,0.0,21.0,0.0,3.1,35.8,Demo / Synthetic Data
TRIP_013883,METRO_EDAPPALLY,BUS_AMRITA_HOSPITAL,feeder_bus,1.88,9,3,0,1,Moderate Rain,3,12.0,0.92,6.7,11.4,13.2,9.8,13.4,Demo / Synthetic Data
TRIP_013884,BUS_FORT_KOCHI_STAND,BUS_MATTANCHERRY_BAZAAR,feeder_bus,1.76,21,1,0,0,Clear,1,12.0,0.3,1.4,7.1,2.8,6.0,13.2,Demo / Synthetic Data
TRIP_013885,METRO_VYTTILA,WATER_VYTTILA,walking,0.27,19,4,0,1,Clear,3,0.0,0.62,0.1,3.5,0.0,0.0,0.0,Demo / Synthetic Data
TRIP_013886,BUS_VYTTILA_HUB_BAY1,BUS_KAKKANAD_CIVIL,feeder_bus,6.79,7,2,0,0,Monsoon Heavy Rain,1,12.0,0.46,2.5,23.0,5.0,7.0,22.2,Demo / Synthetic Data
TRIP_013887,METRO_ALUVA,METRO_EDAPPALLY,metro,8.12,23,3,0,0,Clear,1,7.0,0.31,0.1,14.1,0.6,2.1,27.9,Demo / Synthetic Data
TRIP_013888,METRO_MG_ROAD,WATER_HIGH_COURT,feeder_bus,1.08,10,4,0,1,Moderate Rain,3,12.0,0.8,3.3,6.6,7.6,7.8,11.9,Demo / Synthetic Data
TRIP_013889,ORIGIN_11,DEST_15,water_metro,2.32,21,4,0,0,Monsoon Heavy Rain,1,15.0,0.42,2.6,9.4,5.0,8.8,20.0,Demo / Synthetic Data
